replicateid,population,beta,eir,pfprunder5,pfpr2to10,pfprall
19024,6386,0.747,88.7576,84.4130083333333,59.2388666666667,33.0074833333333
18928,6386,0.691,84.1558,84.2405333333333,59.2502416666667,33.2635333333333
19139,6386,0.804,95.3025,84.17795,59.2585,33.7172583333333
19135,6386,0.803,103.133,85.6506333333333,59.2638666666667,33.5278666666667
19078,6386,0.772,94.3414,83.8254333333334,59.2723666666667,32.6725916666667
19132,6386,0.8,97.6816,85.6985,59.3217333333333,33.94265
19221,6386,0.844,112.584,88.07135,59.4019083333333,35.221275
19147,6386,0.809,100.543,84.587825,59.4048416666667,33.3134333333333
19085,6386,0.778,96.665,85.8343666666667,59.4091416666667,33.8241333333333
19263,6386,0.87,109.203,86.918425,59.4170916666667,34.512875
19081,6386,0.774,90.9566,85.5686083333333,59.4334666666667,33.0898916666667
19378,6386,0.985,123.732,88.8583583333333,59.441525,35.6188083333333
18990,6386,0.729,81.8181,84.599075,59.4668416666667,32.8565833333333
19172,6386,0.82,106.609,86.2938916666667,59.4675583333333,34.6841583333333
19269,6386,0.876,111.724,88.411425,59.4687333333333,34.8507166666667
19208,6386,0.839,99.385,85.860075,59.53085,34.2524
19162,6386,0.817,102.003,86.04755,59.5700666666667,33.8129166666667
19036,6386,0.757,90.5837,84.6926083333333,59.6003666666667,33.1906
19040,6386,0.761,89.0226,84.364475,59.6085416666667,33.4063583333333
19297,6386,0.904,109.653,87.1161166666667,59.6230083333333,34.62055
19277,6386,0.885,114.229,88.151,59.6492333333333,34.6760416666667
19093,6386,0.782,98.8061,85.9086333333333,59.671775,34.301925
19106,6386,0.79,99.9353,85.1468666666667,59.70125,33.7574583333333
19088,6386,0.779,96.9631,85.3511666666667,59.733775,33.47475
19236,6386,0.852,109.161,85.7966833333333,59.7697166666667,33.4647
19090,6386,0.78,92.0011,83.8567666666667,59.7795,34.0000166666667
19121,6386,0.797,97.7503,85.6464083333333,59.7967666666667,33.757025
19245,6386,0.855,101.999,85.973475,59.8380666666667,33.62775
19129,6386,0.801,94.3545,83.6181333333333,59.8408833333333,33.5243333333333
19207,6386,0.837,108.33,86.9606166666667,59.8857583333333,34.59365
19303,6386,0.911,118.1,88.25925,59.936525,34.7131416666667
19107,6386,0.786,95.0584,86.9738583333333,59.9469916666667,34.387825
19109,6386,0.791,105.256,85.5865583333333,59.9568833333333,34.6687416666667
18984,6386,0.721,88.9376,84.438375,60.002875,33.6318666666667
19154,6386,0.812,93.8869,84.0990083333333,60.0120916666667,33.9361666666667
19255,6386,0.863,105.465,86.8770833333333,60.0144083333333,34.0272916666667
19018,6386,0.741,85.8751,83.6615583333333,60.0282583333333,33.1095833333333
19160,6386,0.814,99.388,85.594875,60.072725,33.749
18993,6386,0.73,86.5124,84.1044416666667,60.0846333333333,33.5916416666667
19247,6386,0.858,99.6345,84.988725,60.0881916666667,33.6676833333333
19123,6386,0.794,99.1112,86.4970916666667,60.1402,33.6748166666667
19015,6386,0.742,94.9099,84.0061416666667,60.1462416666667,34.0294083333333
19204,6386,0.835,99.9631,86.9414833333333,60.1735416666667,34.1355916666667
18947,6386,0.698,84.4594,82.8424666666667,60.1768833333333,32.4782833333333
19145,6386,0.808,103.592,86.2921083333333,60.190675,34.59695
19186,6386,0.826,95.2473,85.155575,60.194775,33.3574583333333
19250,6386,0.857,106.55,86.908725,60.1952333333333,34.2935333333333
18989,6386,0.728,85.1733,85.588225,60.1968583333333,33.7146833333333
18937,6386,0.695,87.4413,84.84525,60.2066166666667,34.1247666666667
19291,6386,0.898,114.171,87.5306833333333,60.2114666666667,34.6202333333333
19205,6386,0.836,107.449,86.7379083333334,60.2235083333333,34.7635333333333
18977,6386,0.715,86.5855,82.7194333333333,60.2388333333334,32.1535083333333
19350,6386,0.957,114.953,88.13555,60.2845,35.5845833333333
19213,6386,0.84,104.42,86.2874,60.3413416666667,34.4945166666667
19140,6386,0.806,98.362,86.1356333333334,60.3531083333333,33.9012416666667
19067,6386,0.768,94.1521,84.1026916666667,60.375875,33.5147916666667
19268,6386,0.875,114.889,87.952975,60.3789083333333,35.1789333333333
19130,6386,0.802,97.0323,85.0891,60.3819,33.857975
19119,6386,0.796,99.0468,86.5421416666667,60.3954083333333,34.0046083333333
19124,6386,0.798,98.6557,86.945575,60.50295,34.19095
19158,6386,0.813,98.4508,85.900825,60.50505,34.1851583333333
19352,6386,0.959,122.454,88.2874916666667,60.5053,35.1609416666667
18986,6386,0.723,91.6693,85.4924166666667,60.5348333333333,33.1647916666667
18995,6386,0.733,90.6331,83.8772833333333,60.5532083333333,33.0029666666667
19340,6386,0.947,119.677,87.4979,60.5560583333333,35.09775
19097,6386,0.785,99.1769,85.97595,60.57785,34.0885416666667
19166,6386,0.816,101.033,87.2462333333334,60.6275,34.711875
19218,6386,0.841,105.271,86.0546916666667,60.6365583333333,34.8711666666667
19468,6386,1.075,145.388,90.5354666666667,60.7135166666667,36.9752
19197,6386,0.832,95.0106,85.2144666666667,60.724075,34.5902666666667
19113,6386,0.793,104.828,85.24995,60.7327333333333,34.1449083333333
19039,6386,0.76,95.9122,84.4526,60.759575,34.0413583333333
19342,6386,0.949,122.489,88.8680083333333,60.810875,35.6406666666667
19150,6386,0.81,96.2416,85.7432416666667,60.8347,33.9122583333333
19329,6386,0.937,117.933,88.27055,60.8724416666667,35.768825
19227,6386,0.846,101.513,86.3596083333333,60.921475,34.6557666666667
19356,6386,0.964,123.739,89.0176583333333,60.9655333333333,35.6018416666667
19225,6386,0.845,100.12,86.7732083333333,60.9830083333333,34.839925
19278,6386,0.884,108.356,87.463975,61.0084083333333,34.874025
19233,6386,0.85,106.424,87.8482833333333,61.0145333333333,35.106525
19294,6386,0.901,106.322,86.2130833333333,61.0244916666667,34.5181166666667
19069,6386,0.77,96.0593,85.8888,61.034725,34.17705
19143,6386,0.807,96.6419,85.039575,61.0511333333333,33.8213166666667
18979,6386,0.717,80.021,84.3681833333333,61.0512333333333,32.8935166666667
19276,6386,0.883,117.626,89.1451416666667,61.052225,35.6790833333333
19209,6386,0.833,98.2489,85.187175,61.055725,34.0825916666667
19215,6386,0.842,106.023,86.0411833333333,61.06395,34.4319333333333
19111,6386,0.792,102.235,86.3511416666667,61.1242166666667,33.3230083333333
19077,6386,0.771,101.966,86.1757416666667,61.1278416666667,33.31515
19223,6386,0.847,108.397,87.4635583333334,61.1897083333333,35.0470916666667
19252,6386,0.859,103.782,88.939175,61.2041,34.7787666666667
19170,6386,0.819,108.21,86.9412916666667,61.30895,34.3200666666667
19198,6386,0.83,97.225,86.2816,61.32305,34.39855
19306,6386,0.913,112.946,88.1308,61.3264083333333,35.583025
19230,6386,0.849,105.188,86.8801666666667,61.331475,34.6469333333333
19288,6386,0.895,117.289,87.0987,61.3945833333333,35.5037
19391,6386,0.998,115.56,89.1608333333333,61.4494666666667,35.2227166666667
19168,6386,0.818,98.4617,87.358825,61.4639666666667,34.3607583333333
19261,6386,0.868,110.647,86.9404416666667,61.4972583333333,34.6836666666667
19299,6386,0.906,118.059,88.0345666666667,61.51895,35.0290166666667
19210,6386,0.838,105.294,87.466175,61.5499,34.2237083333333
19360,6386,0.969,130.096,89.2683,61.5815333333333,34.9959
19317,6386,0.925,114.349,87.7853416666667,61.5877166666667,35.3982083333333
19201,6386,0.834,107.467,86.9562,61.5903416666667,34.8392
19373,6386,0.982,123.629,89.4416166666667,61.59695,35.436975
19371,6386,0.978,118.832,88.578875,61.651625,35.656475
19292,6386,0.897,119.185,88.5571416666667,61.663875,35.582875
19183,6386,0.824,97.2355,86.00005,61.6640916666667,33.93495
19273,6386,0.879,108.775,87.084975,61.6650333333333,34.4552
19259,6386,0.867,113.642,88.5696833333333,61.6730416666667,34.9954916666667
19265,6386,0.872,106.284,87.0428083333333,61.6782083333333,34.6554666666667
19274,6386,0.881,109.67,86.750275,61.711475,34.764875
19305,6386,0.912,118.807,86.9679166666667,61.7573416666667,34.8736083333333
19287,6386,0.894,116.364,88.0649333333333,61.7751,35.063675
19361,6386,0.97,125.362,88.6971,61.797125,35.78415
19092,6386,0.781,98.0153,87.1053166666667,61.8008833333333,34.8162666666667
19177,6386,0.823,100.472,87.6335583333333,61.8259833333333,35.0372666666667
19240,6386,0.851,109.498,86.4032416666667,61.8263666666667,34.6626916666667
19262,6386,0.869,108.997,86.8568333333333,61.830325,35.1934833333333
19041,6386,0.762,93.6341,86.3674333333333,61.8311583333333,33.86545
19406,6386,1.015,134.737,90.0150583333333,61.8418,36.3354
19363,6386,0.966,120.645,88.5782416666667,61.8436333333333,35.341325
19284,6386,0.891,110.36,87.9409333333333,61.8943583333333,35.3928083333333
19272,6386,0.88,110.906,86.3252166666667,61.900775,35.1282333333333
19339,6386,0.946,116.296,88.2746333333333,61.9015,35.750075
19286,6386,0.893,118.728,88.7202,61.918025,35.4598083333333
19328,6386,0.935,128.044,88.9976666666667,61.9344416666667,36.2961333333333
19283,6386,0.89,108.647,88.2168333333333,61.9422416666667,34.9040583333333
19082,6386,0.777,96.9093,87.1625666666666,61.9559166666667,34.7115083333333
19258,6386,0.865,114.41,87.1221666666667,61.9713833333333,35.6689833333333
19256,6386,0.861,110.334,88.1585083333333,62.0179083333333,34.6945416666667
19369,6386,0.976,119.714,88.830125,62.0290666666667,35.9541
19309,6386,0.916,113.745,88.124275,62.0316333333333,35.227925
19251,6386,0.862,106.219,87.219275,62.0757916666667,35.150675
19293,6386,0.9,120.531,86.758825,62.0867583333333,35.5700916666667
19344,6386,0.951,119.443,88.826175,62.1083833333333,34.5305916666667
19331,6386,0.938,121.483,88.0102166666667,62.1595166666667,35.7886416666667
19353,6386,0.961,129.22,88.9119416666667,62.1728833333333,36.5551166666667
19362,6386,0.965,116.609,88.2477833333333,62.182725,35.5230166666667
19348,6386,0.955,115.622,89.256975,62.1865666666667,35.8789833333333
19419,6386,1.026,132.154,90.1350833333333,62.1985333333333,36.358775
19326,6386,0.933,114.682,87.8272333333333,62.2004833333333,35.0097583333333
19318,6386,0.926,120.783,87.9696833333334,62.2029,34.938575
19346,6386,0.954,124.305,89.4478916666667,62.2149833333333,35.4429416666667
19336,6386,0.943,121.158,89.379,62.2429833333333,35.4285
19275,6386,0.882,115.403,88.1900833333333,62.2437166666667,34.8400416666667
19191,6386,0.829,101.221,85.20915,62.2535166666667,34.676675
19449,6386,1.058,136.117,90.7167833333334,62.3155166666667,36.8911333333333
19194,6386,0.831,96.2777,86.7137333333333,62.3271416666667,34.606875
19377,6386,0.984,132.551,89.9224416666667,62.3271666666667,36.1878666666667
19440,6386,1.047,131.693,90.3848916666667,62.3719666666667,37.1148583333333
19267,6386,0.874,115.024,87.9935416666667,62.3743833333333,35.2963583333333
19304,6386,0.91,119.668,89.4963083333333,62.3828833333333,35.50725
19181,6386,0.825,105.447,87.7347916666667,62.4342416666667,34.9496416666667
19413,6386,1.02,138.424,89.7229666666667,62.4785833333333,36.2718166666667
19279,6386,0.886,110.034,89.4138,62.4993833333333,35.5416083333333
19439,6386,1.046,132.203,90.428425,62.5253333333333,36.4011083333333
19349,6386,0.956,128.159,88.980175,62.5805833333333,35.50575
19481,6386,1.088,153.865,91.2073,62.6267,37.5874416666667
19296,6386,0.903,113.363,87.8664,62.6435666666667,35.0501
19189,6386,0.828,102.299,85.065175,62.6705666666667,34.4378833333333
19324,6386,0.931,120.955,91.2293333333333,62.7333166666667,36.4947666666667
19271,6386,0.878,113.522,87.8523083333333,62.7348666666667,35.8790583333333
19357,6386,0.963,124.865,89.49655,62.8199083333333,36.9082333333333
19280,6386,0.887,117.586,89.6209333333333,62.831125,35.7051833333333
19408,6386,1.013,123.278,88.987425,62.8906916666667,35.544175
19372,6386,0.979,129.595,88.2691666666667,62.9082833333333,35.567175
19354,6386,0.96,127.837,88.6292666666667,62.9835583333333,35.4314083333333
19270,6386,0.877,111.434,87.6619333333334,62.992325,35.2298416666667
19375,6386,0.981,119.087,88.5979,62.994075,35.4770833333333
19301,6386,0.908,116.802,87.6939,63.0061916666667,35.5053333333333
19282,6386,0.889,115.502,88.4030666666667,63.01335,35.5476916666667
19310,6386,0.917,118.876,88.4467833333333,63.03205,35.62155
19470,6386,1.077,138.544,90.7145416666667,63.0460666666667,36.3674833333333
19281,6386,0.888,113.33,87.830025,63.0484916666667,34.9437916666667
19315,6386,0.92,117.256,89.208525,63.054325,35.4053166666667
19175,6386,0.821,106.291,86.17685,63.12365,34.1655166666667
19438,6386,1.045,146.074,91.6815083333333,63.1572916666667,36.8834
19254,6386,0.86,107.152,88.524625,63.2591916666667,35.0115333333333
19442,6386,1.048,133.386,89.718425,63.28125,36.1614416666667
19311,6386,0.919,120.736,86.8244083333333,63.2937416666667,35.1708833333333
19238,6386,0.853,113.165,88.3212083333333,63.305025,35.2330916666667
19335,6386,0.942,122.149,88.32655,63.4002166666667,35.194475
19257,6386,0.864,110.376,86.7914666666667,63.4353916666667,34.574
19429,6386,1.037,142.216,91.4283583333333,63.4588583333333,37.5989333333333
19295,6386,0.902,117.965,87.7658333333333,63.4593833333333,35.215125
19312,6386,0.918,110.244,88.80245,63.5059,35.38615
19367,6386,0.974,133.598,91.3972083333334,63.5377916666667,36.7921833333333
19364,6386,0.971,120.636,89.2860666666667,63.560525,35.5483333333333
19365,6386,0.972,119.777,88.82395,63.5646083333333,35.3298
19330,6386,0.936,121.659,89.3591833333333,63.5704083333333,36.3582
19380,6386,0.986,138.423,91.613425,63.5758,36.9989333333333
19248,6386,0.856,114.937,87.0687166666667,63.578975,34.2136333333333
19332,6386,0.939,118.803,88.7144416666667,63.58285,34.7604583333333
19338,6386,0.945,127.835,89.7499916666667,63.594275,36.1249666666667
19386,6386,0.992,130.443,90.217275,63.6125916666667,35.67255
19407,6386,1.014,129.926,88.6947333333333,63.614575,36.4924833333333
19507,6386,1.114,153.471,90.7420083333333,63.6350166666667,36.8550416666667
19366,6386,0.973,129.659,90.1537833333333,63.6397666666667,36.5894
19485,6386,1.092,146.244,89.7602583333333,63.6622083333333,37.6521583333333
19264,6386,0.871,113.221,87.625525,63.7368583333333,34.623675
19351,6386,0.958,120.211,89.91805,63.8075083333333,35.999225
19395,6386,1.003,132.384,90.8200833333333,63.853125,36.56245
19347,6386,0.952,123.104,89.4481833333333,63.855,35.5926666666667
19416,6386,1.023,130.298,90.3324083333333,63.8637083333333,36.2794333333333
19392,6386,0.999,134.906,89.6381,63.868725,36.4837333333333
19400,6386,1.007,132.234,88.2310583333333,63.8720583333333,36.2853166666667
19308,6386,0.915,121.603,88.53335,63.8798,35.9752333333333
19260,6386,0.866,105.362,87.2437166666667,63.886775,35.2532166666667
19285,6386,0.892,111.206,87.28315,63.9013916666667,34.27575
19387,6386,0.994,128.626,89.9539833333333,63.9051916666667,36.5348416666667
19412,6386,1.019,136.849,90.8329333333333,63.9094166666667,36.5462333333333
19327,6386,0.934,120.243,89.7452666666667,63.927575,36.238125
19490,6386,1.097,136.664,90.0401833333333,63.932575,36.8148833333333
19359,6386,0.968,126.209,88.758925,63.9814083333333,35.8917
19343,6386,0.95,123.604,90.657725,63.9898583333333,35.7165333333333
19337,6386,0.944,131.072,89.8099833333333,64.0068166666667,36.312625
19321,6386,0.928,118.193,88.2366333333333,64.0225166666667,35.2077
19556,6386,1.163,154.704,91.414675,64.0266333333333,37.21955
19497,6386,1.102,145.934,90.4759583333333,64.0473416666667,37.0111666666667
19289,6386,0.896,120.503,88.8562833333333,64.087125,35.361725
19409,6386,1.017,126.818,89.569375,64.0979333333333,35.9815583333333
19396,6386,1.002,132.577,90.0704833333333,64.1021833333333,36.0641583333333
19355,6386,0.962,124.466,89.2706666666667,64.1092666666667,35.5651833333333
19399,6386,1.006,130.502,89.2178333333333,64.131125,37.022675
19389,6386,0.996,125.898,89.1927166666667,64.2161833333333,36.06765
19499,6386,1.106,144.158,91.7630416666667,64.25665,36.5095916666667
19411,6386,1.016,136.11,90.7935916666667,64.2665416666667,36.8177
19313,6386,0.921,121.57,89.4819166666667,64.2753166666667,35.7540166666667
19314,6386,0.922,120.694,87.864175,64.3031916666667,35.8055916666667
19390,6386,0.997,130.724,89.7007333333333,64.3076083333333,36.457825
19302,6386,0.909,117.258,88.27385,64.3231166666667,35.4082666666667
19559,6386,1.166,162.556,91.0980083333333,64.3404583333333,37.7177666666667
19307,6386,0.914,122.087,87.368,64.3811583333333,35.3044
19319,6386,0.924,125.543,89.939375,64.424625,36.2367083333333
19463,6386,1.07,143.92,90.247825,64.4453666666667,37.2339166666667
19405,6386,1.012,130.81,89.9263833333333,64.4547166666667,37.5920833333333
19459,6386,1.066,145.726,93.3901333333333,64.4906,37.4063166666667
19219,6386,0.843,111.538,89.3011666666667,64.5051916666667,35.5496833333333
19402,6386,1.009,124.495,90.5195,64.5173916666667,36.6636416666667
19323,6386,0.93,123.447,89.256125,64.5266583333333,35.95905
19503,6386,1.108,146.198,90.679525,64.5318416666667,37.1818583333333
19430,6386,1.038,132.034,90.6227083333333,64.5394,36.46335
19403,6386,1.01,132.945,89.6787833333333,64.5748833333333,35.9299833333333
19513,6386,1.12,158.801,91.4888333333333,64.590275,37.1416
19333,6386,0.941,113.476,89.1782333333333,64.620325,35.650875
19415,6386,1.022,135.002,90.5208416666667,64.6246666666667,36.2531416666667
19444,6386,1.051,135.651,89.3794166666667,64.6408583333333,36.104125
19453,6386,1.06,140.535,91.4413,64.69665,37.41065
19334,6386,0.94,123,89.8842583333333,64.6976833333333,36.0873333333333
19381,6386,0.988,125.503,89.9258166666667,64.6994416666667,36.7356916666667
19509,6386,1.116,150.295,90.3977333333333,64.718425,36.1697333333333
19521,6386,1.127,148.817,90.9748333333333,64.7401583333333,37.4692333333333
19385,6386,0.993,128.632,89.3169416666667,64.7446583333333,36.52255
19516,6386,1.123,156.944,91.519125,64.8341083333333,37.2526
19426,6386,1.031,134.525,90.6819166666667,64.86685,36.8638166666667
19474,6386,1.08,142.344,91.56035,64.8914166666667,37.1170416666667
19508,6386,1.115,143.434,91.2872083333333,64.9100083333333,37.1240833333333
19528,6386,1.132,150.051,91.2705166666667,64.9231666666667,37.4815333333333
19358,6386,0.967,125.608,89.4983916666667,64.9323,36.1259
19325,6386,0.932,127.322,89.2326416666667,64.9471666666667,35.7169583333333
19322,6386,0.929,121.292,88.983425,64.962075,35.5105
19345,6386,0.953,129.737,88.6685083333333,64.975675,36.3748666666667
19451,6386,1.057,140.544,91.0796166666667,64.9930833333333,37.0595583333333
19549,6386,1.157,159.745,91.5143416666667,65.022125,37.7915583333333
19527,6386,1.137,150.064,91.375275,65.0236916666667,37.3074083333333
19370,6386,0.977,130.765,90.5138416666667,65.0434083333333,35.9959
19394,6386,1.001,139.324,90.9037583333333,65.067425,37.549775
19425,6386,1.033,130.01,89.696025,65.098075,36.0198
19473,6386,1.082,142.986,90.791175,65.119775,37.1139416666667
19376,6386,0.983,128.427,89.5198583333333,65.1885666666667,35.3520166666667
19341,6386,0.948,126.67,90.070225,65.1917833333333,36.0673416666667
19455,6386,1.062,142.085,91.0084083333333,65.226425,37.203375
19532,6386,1.139,146.762,91.547175,65.230425,37.0415666666667
19472,6386,1.078,138.132,90.352825,65.2686166666667,36.8950166666667
19496,6386,1.104,150.35,90.5018,65.271125,36.8992166666667
19557,6386,1.164,174.572,92.4916416666667,65.3034416666667,38.6757
19506,6386,1.112,147.788,91.0073,65.3076916666667,37.4405833333333
19417,6386,1.024,139.11,90.3519583333333,65.308275,36.9455166666667
19533,6386,1.14,154.023,91.853675,65.3142583333333,37.5105
19495,6386,1.103,148.382,92.3246833333333,65.3200916666667,37.84595
19441,6386,1.049,135.84,90.6228,65.3513083333333,35.9339916666667
19510,6386,1.117,147.714,89.98615,65.3752666666667,36.902075
19437,6386,1.044,136.011,89.9069916666667,65.39675,36.6885166666667
19414,6386,1.021,134.684,89.62365,65.3991583333333,36.80545
19384,6386,0.991,129.751,90.1060916666667,65.4050416666666,35.5251083333333
19316,6386,0.923,116.144,89.41925,65.4398083333333,35.612425
19461,6386,1.068,140.123,91.0449833333333,65.4453583333333,36.838675
19536,6386,1.143,150.731,91.87605,65.4460833333333,37.363425
19475,6386,1.083,149.6,92.0395583333333,65.5329,37.510725
19523,6386,1.13,147.661,90.3998833333333,65.5455166666667,37.351725
19462,6386,1.069,144.316,90.9805,65.5867083333333,36.8119
19374,6386,0.98,127.199,90.0075083333333,65.5939,36.6382583333333
19431,6386,1.036,130.952,90.2220416666667,65.5966916666667,36.5449166666667
19432,6386,1.039,143.972,90.1070666666667,65.6506166666667,37.2551083333333
19404,6386,1.011,133.348,91.480025,65.6636833333333,36.3307333333333
19320,6386,0.927,110.44,89.2241666666667,65.6645583333333,34.7214583333333
19478,6386,1.085,152.8,91.11075,65.6806166666667,37.5023416666667
19525,6386,1.135,142.464,91.1433583333333,65.6971833333333,37.5430416666667
19298,6386,0.905,118.637,89.1778333333333,65.7054333333333,36.0088083333333
19542,6386,1.149,152.04,91.2944416666667,65.7185833333333,37.312175
19493,6386,1.1,146.939,91.6995416666667,65.7468083333333,37.1432083333333
19569,6386,1.176,162.692,91.7993333333333,65.77975,38.4635666666667
19504,6386,1.113,145.703,90.0379166666667,65.8135666666667,37.7098083333333
19491,6386,1.098,147.104,91.5458916666666,65.843925,37.17
19535,6386,1.142,150.362,92.6164333333333,65.86215,37.9859083333333
19563,6386,1.167,151.703,90.8824666666667,65.8867916666667,38.2269666666667
19368,6386,0.975,121.223,90.3464166666667,65.9025416666667,35.95265
19421,6386,1.03,141.152,92.0508083333334,65.905325,37.2194166666667
19480,6386,1.087,151.887,91.47075,65.95795,37.51135
19534,6386,1.141,158.611,92.244025,65.959725,37.7566083333333
19512,6386,1.119,149.987,90.799325,65.965475,37.1719583333333
19436,6386,1.041,136.35,90.0457083333333,66.0221666666667,36.4626
19424,6386,1.028,139.501,90.6534166666667,66.0373,36.6888333333333
19466,6386,1.073,142.577,91.1228,66.04005,37.0987833333333
19469,6386,1.076,145.959,90.6329916666667,66.0610583333333,37.158725
19401,6386,1.008,130.775,91.1184416666667,66.0635583333333,36.5944083333333
19471,6386,1.079,135.508,91.4522083333333,66.1139916666667,36.8094
19410,6386,1.018,139.396,90.7543083333333,66.119425,36.049525
19457,6386,1.064,139.828,90.7708333333333,66.1358916666667,37.0020416666667
19428,6386,1.035,137.348,90.7981833333333,66.1479083333333,36.988
19422,6386,1.032,143.882,90.8109083333333,66.1971916666667,36.8191083333333
19488,6386,1.095,153.802,90.8656166666667,66.2338,37.7311
19423,6386,1.027,136.573,90.96335,66.2482583333333,36.4085583333333
19501,6386,1.109,146.752,91.0333666666667,66.2941166666667,37.5676833333333
19379,6386,0.987,129.382,90.3014833333333,66.3140416666667,36.9567333333333
19520,6386,1.128,157.39,92.497525,66.3221,38.9011416666667
19578,6386,1.185,165.162,91.9608166666667,66.3250333333333,38.520275
19443,6386,1.05,142.998,89.96275,66.3638916666667,36.6080833333333
19484,6386,1.091,145.149,91.6623916666667,66.3704416666667,37.6529583333333
19452,6386,1.059,135.721,91.3212833333333,66.3757083333333,37.2512416666667
19502,6386,1.11,154.19,91.0829,66.38985,37.2204916666667
19290,6386,0.899,120.204,89.5257666666667,66.3996166666667,36.5791583333333
19467,6386,1.074,153.471,91.2509083333334,66.4011333333333,38.3931583333333
19489,6386,1.096,148.227,90.6916,66.4019916666667,37.5126666666667
19515,6386,1.122,149.786,91.9865166666667,66.4117,37.702875
19511,6386,1.118,149.275,91.5772333333333,66.49375,37.5013583333333
19447,6386,1.054,137.635,90.0398416666667,66.567225,35.8595833333333
19448,6386,1.055,138.118,90.8551916666667,66.6049833333333,36.97575
19505,6386,1.111,150.246,92.063175,66.6353916666667,37.6111083333333
19530,6386,1.134,162.121,91.63765,66.6702916666667,37.5426416666667
19547,6386,1.155,164.255,91.2948416666666,66.7063,37.3259416666667
19482,6386,1.089,146.722,91.40195,66.71005,37.3040083333333
19555,6386,1.162,149.334,91.9922166666667,66.7388166666667,37.1274
19529,6386,1.133,157.954,91.4960833333333,66.7437083333333,37.7117916666667
19445,6386,1.052,141.292,90.1553333333333,66.751,37.2660083333333
19566,6386,1.173,157.993,92.19175,66.8055916666667,37.9084833333333
19483,6386,1.09,149.781,91.9566833333333,66.8071833333333,37.571825
19546,6386,1.154,148.854,91.9027833333333,66.8698166666667,38.5781416666667
19420,6386,1.029,131.442,89.6847333333333,66.8861,36.2330166666667
19477,6386,1.081,145.13,89.9002166666667,66.9468416666667,37.0949083333333
19382,6386,0.989,133.726,90.9426666666667,66.9625583333333,37.2424666666667
19456,6386,1.063,155.268,92.9018166666667,66.9731166666667,37.5255
19450,6386,1.056,142.838,91.5303916666667,66.9794,37.4975583333333
19454,6386,1.061,139.452,90.739675,66.9838,37.1589916666667
19573,6386,1.182,162.201,92.2004833333334,66.9908083333333,38.60925
19460,6386,1.067,140.008,89.7756666666667,67.0004166666667,36.8351916666667
19458,6386,1.065,145.342,92.4027333333333,67.0206583333333,37.2679333333333
19543,6386,1.15,165.249,91.7303333333333,67.0575,38.0906833333333
19398,6386,1.005,134.261,90.2691,67.063225,36.482825
19564,6386,1.172,168.136,92.0350083333333,67.1059083333333,38.049575
19479,6386,1.086,147.903,90.6103333333333,67.184225,37.00075
19464,6386,1.071,144.611,92.3743916666667,67.2033416666667,37.5207833333333
19518,6386,1.125,152.672,92.58585,67.2189,37.33645
19397,6386,1.004,128.645,90.16015,67.2311833333333,36.1700416666667
19498,6386,1.105,141.006,92.1583166666667,67.2762916666667,37.632325
19418,6386,1.025,139.231,90.8278166666667,67.3954083333333,36.8653
19572,6386,1.181,162.237,92.2024333333333,67.4109333333333,37.8396083333333
19537,6386,1.144,152.816,91.23675,67.4440583333333,38.40455
19434,6386,1.043,144.42,90.3816666666667,67.4760583333333,37.2155916666667
19476,6386,1.084,153.384,90.532075,67.5147833333333,38.1471416666667
19571,6386,1.18,164.677,92.4698416666667,67.5404666666667,38.1036833333333
19562,6386,1.17,151.154,92.17455,67.5871,37.68205
19531,6386,1.138,159.841,92.4750333333333,67.6594833333333,37.9139583333333
19465,6386,1.072,141.556,91.1909166666667,67.6857666666667,37.5389333333333
19561,6386,1.168,158.2,92.1646333333334,67.6913,38.1079666666667
19558,6386,1.165,149.358,92.6625666666667,67.8012,38.3433416666667
19383,6386,0.99,135.711,91.1021666666667,67.8293583333333,36.9762916666667
19427,6386,1.034,142.663,90.7003333333333,67.8390416666667,36.6186083333333
19388,6386,0.995,134.226,91.77575,67.9982333333333,36.5315583333333
19433,6386,1.04,135.442,90.8036416666667,68.0095333333334,37.1294583333333
19514,6386,1.121,149.118,91.3158583333333,68.017725,37.4861583333333
19565,6386,1.171,162.874,91.6660916666667,68.092225,37.6025666666667
19500,6386,1.107,150.415,90.6366333333333,68.1014416666667,38.149775
19487,6386,1.094,142.978,90.7494166666667,68.1312416666667,36.9544333333333
19568,6386,1.175,168.649,92.1338666666667,68.1958583333333,37.9035166666667
19541,6386,1.148,151.792,91.4504,68.2586333333333,37.8047583333333
19540,6386,1.147,154.411,91.1177083333333,68.2598583333333,38.116125
19524,6386,1.131,158.433,91.5720833333333,68.262375,38.4852166666667
19393,6386,1,134.102,91.4212583333333,68.3964666666667,36.6701416666667
19494,6386,1.101,156.719,92.196175,68.4747083333333,37.7771416666667
19577,6386,1.184,163.236,91.7425083333333,68.4845083333333,38.6415833333333
19519,6386,1.126,164.983,91.72685,68.6372166666667,38.352675
19554,6386,1.156,152.702,91.923175,68.6932666666667,37.5906666666667
19492,6386,1.099,145.279,91.733675,68.71915,37.3384333333333
19550,6386,1.158,159.707,91.935775,68.8662166666667,38.0930583333333
19552,6386,1.16,154.811,91.685575,68.9365083333333,38.3412833333333
19551,6386,1.159,152.141,93.0092083333333,68.9564916666667,37.0968333333333
